company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
julia's keramik di ellemunter julia;glass_construction_materials;crockery;;;3 bichl | 39052 caldaro sulla strada del vino - italy;caldaro sulla strada del vino - italy;39052.0;italy;crockery | decorative porcelain | ornamental ceramics;the company julia's keramik di ellemunter julia, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in caldaro sulla strada del vino, italy.;;;registered office;False;;;;julias-keramik-di-ellemunter-julia_seac002137837-001
i negozi del sole s.r.l.;glass_construction_materials;crockery;;distributor;1 via emilia | 24035 curno - italy;curno - italy;24035.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company i negozi del sole s.r.l., is a distributor, founded in 1988, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in curno, italy.;11.0;50.0;registered office;False;1988.0;;;i-negozi-del-sole-srl_seac002225660-001
eolo;glass_construction_materials;crockery;;retailer;28 via valesana | 84088 siano - italy;siano - italy;84088.0;italy;crockery | decorative porcelain | ornamental ceramics;the company eolo, is a retailer, founded in 1994, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in siano, italy.;11.0;50.0;registered office;False;1994.0;;;eolo_seac002724997-001
francesco arpaia s.r.l.;glass_construction_materials;crockery;;wholesaler;contrada processione stocco | 88046 lamezia terme - italy;lamezia terme - italy;88046.0;italy;glass hollowware | crockery | vials and flasks, glass;the company francesco arpaia s.r.l., is a wholesaler, founded in 2006, which operates in the glass hollowware industry. it also operates in the crockery, and vials and flasks, glass industries. it is based in lamezia terme, italy.;11.0;50.0;;False;2006.0;;;francesco-arpaia-srl_seac002643800-001
m.b.p.;glass_construction_materials;crockery;;subcontractor;1 via volpaia | 50019 sesto fiorentino - italy;sesto fiorentino - italy;50019.0;italy;crockery | decorative porcelain | ornamental ceramics;the company m.b.p., is a subcontractor, founded in 1997, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in sesto fiorentino, italy.;;;registered office;False;1997.0;;;mbp_seac000250429-001
wald s.r.l.;glass_construction_materials;crockery;;manufacturer/ producer;40 via eugubina | 06022 fossato di vico - italy;fossato di vico - italy;6022.0;italy;crockery | decorative porcelain | ornamental ceramics;the company wald s.r.l., is a manufacturer/ producer, founded in 1990, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in fossato di vico, italy.;11.0;50.0;registered office;False;1990.0;http://www.wald.it;;wald-srl_seac002197904-001
la rondinella s.r.l.;glass_construction_materials;crockery;;manufacturer/ producer;214 via garibaldi giuseppe | 50019 sesto fiorentino - italy;sesto fiorentino - italy;50019.0;italy;crockery | decorative porcelain | ornamental ceramics;the company la rondinella s.r.l., is a manufacturer/ producer, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in sesto fiorentino, italy.;;;registered office;False;;;;la-rondinella-srl_seac000879551-001
ceramiche sao di agnini angelo c - s n c s.n.c.;glass_construction_materials;crockery;;manufacturer/ producer;131 via molini | 36055 nove - italy;nove - italy;36055.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche sao di agnini angelo c - s n c s.n.c., is a manufacturer/ producer, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in nove, italy.;;;;False;;;;ceramiche-sao-di-agnini-angelo-c-s-n-c-snc_seac001872830-001
international cookware s.r.l.;glass_construction_materials;crockery;;wholesaler;1 palazzo canova | 20090 segrate - italy;segrate - italy;20090.0;italy;glass hollowware | crockery | vials and flasks, glass;the company international cookware s.r.l., is a wholesaler, founded in 2004, which operates in the glass hollowware industry. it also operates in the crockery, and vials and flasks, glass industries. it is based in segrate, italy.;11.0;50.0;;False;2004.0;;;international-cookware-srl_seac001550511-001
industrie bitossi s.p.a.;glass_construction_materials;crockery;;manufacturer/ producer;1 via per bettola | 20065 inzago - italy;inzago - italy;20065.0;italy;paints and varnishes | glass and ceramic manufacturing - machinery and equipment | crockery;the company industrie bitossi s.p.a., is a manufacturer/ producer, founded in 1986, which operates in the paints and varnishes industry. it also operates in the glass and ceramic manufacturing - machinery and equipment, and crockery industries. it is based in inzago, italy.;;;;False;1986.0;http://www.industriebitossi.com;;industrie-bitossi-spa_seac000906661-001
