company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
cantieri s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;xi traversa | 95032 belpasso - italy;belpasso - italy;95032.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company cantieri s.r.l., is a manufacturer/ producer, founded in 2005, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in belpasso, italy.;;;registered office;False;2005.0;;;cantieri-srl_seac003007079-001
g & b edilizia s.r.l.;construction_public_works;buildings_prefabricated;;;24 via don eugenio bruno | 10029 villastellone - italy;villastellone - italy;10029.0;italy;building materials, manufacture - machinery and equipment | scaffolding and ladders | buildings, prefabricated;the company g & b edilizia s.r.l., founded in 1970, which operates in the building materials, manufacture - machinery and equipment industry. it also operates in the scaffolding and ladders, and buildings, prefabricated industries. it is based in villastellone, italy.;;;registered office;False;1970.0;;;g-b-edilizia-srl_seac000222608-001
freyssinet terra armata srl;construction_public_works;buildings_prefabricated;;manufacturer/ producer;rimini | 20142 milano (mi) - italy;milano (mi) - italy;20142.0;italy;buildings, prefabricated;the company freyssinet terra armata srl, is a manufacturer/ producer, which operates in the buildings, prefabricated industry. it is based in milano (mi), italy.;11.0;50.0;;False;;;;freyssinet-terra-armata-srl_ita121011-00101
c.e.s.a.m. s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;33 contrada s. filippo e giacomo | 91025 marsala - italy;marsala - italy;91025.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company c.e.s.a.m. s.r.l., is a manufacturer/ producer, founded in 1970, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in marsala, italy.;;;;False;1970.0;;;cesam-srl_seac000015773-001
albertin fabrizio & diego s.n.c.;construction_public_works;buildings_prefabricated;;;94 via martiri di belfiore | 45100 rovigo - italy;rovigo - italy;45100.0;italy;buildings, prefabricated | raw materials for construction and public works | bricks;the company albertin fabrizio & diego s.n.c., founded in 1986, which operates in the buildings, prefabricated industry. it also operates in the raw materials for construction and public works, and bricks industries. it is based in rovigo, italy.;;;registered office;False;1986.0;;;albertin-fabrizio-diego-snc_seac000194179-001
compagnia delle industrie srls;construction_public_works;buildings_prefabricated;;manufacturer/ producer;6 via leopardi | 60043 cerreto d'esi - italy;cerreto d'esi - italy;60043.0;italy;buildings, prefabricated | garages, prefabricated | prefabricated one-piece modules;the company compagnia delle industrie srls, is a manufacturer/ producer, which operates in the buildings, prefabricated industry. it also operates in the garages, prefabricated, and prefabricated one-piece modules industries. it is based in cerreto d'esi, italy.;;;registered office;False;;http://www.emmecinque.com;;compagnia-delle-industrie-srls_seac006882156-001
modulo cimac s.p.a.;construction_public_works;buildings_prefabricated;;wholesaler;9 via gandhi | 25030 erbusco - italy;erbusco - italy;25030.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company modulo cimac s.p.a., is a wholesaler, founded in 1987, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in erbusco, italy.;;;registered office;False;1987.0;http://www.modulocimac.it;;modulo-cimac-spa_seac001506398-001
nicomax s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;lucrezia romana | 00178 roma - italy;roma - italy;178.0;italy;buildings, prefabricated | fireplaces and stoves, ornamental and accessories | tents and marquees;the company nicomax s.r.l., is a manufacturer/ producer, which operates in the buildings, prefabricated industry. it also operates in the fireplaces and stoves, ornamental and accessories, and tents and marquees industries. it is based in roma, italy.;;;;False;;;;nicomax-srl_seac001068622-001
cibelli real estate s.r.l.;construction_public_works;buildings_prefabricated;;;6 piazza amore nicola | 80138 napoli - italy;napoli - italy;80138.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company cibelli real estate s.r.l., which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in napoli, italy.;;;registered office;False;;;;cibelli-real-estate-srl_seac006501682-001
s.a.p.i.l. ( s.r.l. );construction_public_works;buildings_prefabricated;;service provider;10/12 via volta a. | 29010 villanova sull'arda - italy;villanova sull'arda - italy;29010.0;italy;buildings, prefabricated | building materials, manufacture - machinery and equipment | boilermaking, heavy;the company s.a.p.i.l. ( s.r.l. ), is a service provider, founded in 1984, which operates in the buildings, prefabricated industry. it also operates in the building materials, manufacture - machinery and equipment, and boilermaking, heavy industries. it is based in villanova sull'arda, italy.;11.0;50.0;registered office;False;1984.0;;;sapil-srl-_seac000206331-001
