company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
pavimenti prodotti per finitura individuale;construction_public_works;thermal_insulation_materials;;service provider;15/r via montevideo | 16129 genova - italy;genova - italy;16129.0;italy;anti-corrosion products, chemical | sound insulation materials | thermal insulation materials;the company pavimenti prodotti per finitura individuale, is a service provider, which operates in the anti-corrosion products, chemical industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in genova, italy.;1.0;10.0;registered office;False;;;;pavimenti-prodotti-per-finitura-individuale_seac005586134-001
ecotech pro s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;2 via brunero | 10077 san maurizio canavese - italy;san maurizio canavese - italy;10077.0;italy;sound insulation materials | thermal insulation materials | ceilings;the company ecotech pro s.r.l., is a manufacturer/ producer, founded in 2003, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and ceilings industries. it is based in san maurizio canavese, italy.;;;registered office;False;2003.0;;;ecotech-pro-srl_seac001074012-001
itav di s. di bella & c. s.n.c.;construction_public_works;thermal_insulation_materials;;;giarre | 95016 mascali - italy;mascali - italy;95016.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company itav di s. di bella & c. s.n.c., which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in mascali, italy.;;;registered office;False;;;;itav-di-s-di-bella-c-snc_seac005235061-001
molta s.r.l.;construction_public_works;thermal_insulation_materials;;service provider;laghetto di varna | 39040 varna - italy;varna - italy;39040.0;italy;floors, industrial | sound insulation materials | thermal insulation materials;the company molta s.r.l., is a service provider, which operates in the floors, industrial industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in varna, italy.;;;registered office;False;;;;molta-srl_seac000439239-001
so.co.ge.s. s.r.l.;construction_public_works;thermal_insulation_materials;;;via puccini, 29 | 09018 sarroch (ca) - italy;sarroch (ca) - italy;9018.0;italy;thermal insulation materials;the company so.co.ge.s. s.r.l., which operates in the thermal insulation materials industry. it is based in sarroch (ca), italy.;;;;False;;;;socoges-srl_ita313910-00101
so.la.is. s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;69 via crevada | 31020 refrontolo - italy;refrontolo - italy;31020.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company so.la.is. s.r.l., is a manufacturer/ producer, founded in 1979, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in refrontolo, italy.;11.0;50.0;registered office;False;1979.0;http://www.solais.it;;solais-srl_seac000181505-001
termoacustica pugliese s.r.l.;construction_public_works;thermal_insulation_materials;;wholesaler;265 strada provinciale le per bari | 70010 valenzano - italy;valenzano - italy;70010.0;italy;paints and varnishes | sound insulation materials | thermal insulation materials;the company termoacustica pugliese s.r.l., is a wholesaler, founded in 1982, which operates in the paints and varnishes industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in valenzano, italy.;;;;False;1982.0;http://www.termoacusticapugliese.it;;termoacustica-pugliese-srl_seac000785146-001
meteor s.r.l.;construction_public_works;thermal_insulation_materials;;;23 via industrie | 31047 ponte di piave - italy;ponte di piave - italy;31047.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company meteor s.r.l., which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in ponte di piave, italy.;;;registered office;False;;http://www.insonorizzanti.it;;meteor-srl_seac004746447-001
tecnital;construction_public_works;thermal_insulation_materials;;;141 strada del francese | 10156 torino - italy;torino - italy;10156.0;italy;construction materials | sound insulation materials | thermal insulation materials;the company tecnital, founded in 1990, which operates in the construction materials industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in torino, italy.;;;registered office;False;1990.0;http://www.paginebianche.it/tecnital-torino;;tecnital_seac001015337-001
geko s.r.l.;construction_public_works;thermal_insulation_materials;;wholesaler;11 via podgora | 40062 molinella - italy;molinella - italy;40062.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company geko s.r.l., is a wholesaler, founded in 2006, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in molinella, italy.;1.0;10.0;registered office;False;2006.0;http://www.centercolor.it;;geko-srl_seac002612905-001
nuova pack s.r.l.;construction_public_works;thermal_insulation_materials;;;feltresca | 61010 tavullia - italy;tavullia - italy;61010.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company nuova pack s.r.l., which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in tavullia, italy.;;;registered office;False;;;;nuova-pack-srl_seac005793647-001
pala isolamenti s.r.l.;construction_public_works;thermal_insulation_materials;;service provider;9 via gemona | 33037 pasian di prato - italy;pasian di prato - italy;33037.0;italy;fire protection equipment | sound insulation materials | thermal insulation materials;the company pala isolamenti s.r.l., is a service provider, founded in 1998, which operates in the fire protection equipment industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in pasian di prato, italy.;11.0;50.0;registered office;False;1998.0;;;pala-isolamenti-srl_seac005252146-001
gruppo ares s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;12 via stroppato | 61122 pesaro - italy;pesaro - italy;61122.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company gruppo ares s.r.l., is a manufacturer/ producer, founded in 2006, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in pesaro, italy.;;;registered office;False;2006.0;;;gruppo-ares-srl_seac002444423-001
isotermo roma 85 s.r.l.;construction_public_works;thermal_insulation_materials;;wholesaler;poggio fiorito | 00012 guidonia montecelio - italy;guidonia montecelio - italy;12.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company isotermo roma 85 s.r.l., is a wholesaler, founded in 1984, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in guidonia montecelio, italy.;;;registered office;False;1984.0;http://www.isotermoroma85.it;;isotermo-roma-85-srl_seac004986956-001
