company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
cristina s.a.s. di cristina roberto & c.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;service provider;4 via alla parrocchia | 28046 meina - italy;meina - italy;28046;italy;marble and natural stones | fireplaces and stoves, ornamental and accessories | marble;the company cristina s.a.s. di cristina roberto & c., is a service provider, founded in 1949, which operates in the marble and natural stones industry. it also operates in the fireplaces and stoves, ornamental and accessories, and marble industries. it is based in meina, italy.;;;registered office;False;1949.0;http://www.cristinamarmi.it;;cristina-sas-di-cristina-roberto-c_seac000026346-001
famar brevetti s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;corridoio | 81040 pietravairano (ce) - italy;pietravairano (ce) - italy;81040;italy;fireplaces and stoves, ornamental and accessories;the company famar brevetti s.r.l., is a manufacturer/ producer, which operates in the fireplaces and stoves, ornamental and accessories industry. it is based in pietravairano (ce), italy.;11.0;50.0;;False;;;;famar-brevetti-srl_sea265519682-00101
northterm s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;service provider;4 via del lavoro | 31014 colle umberto - italy;colle umberto - italy;31014;italy;fireplaces and stoves, ornamental and accessories | stoves, cast iron | stoves, heating;the company northterm s.r.l., is a service provider, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the stoves, cast iron, and stoves, heating industries. it is based in colle umberto, italy.;;;registered office;False;;;;northterm-srl_seac005556972-001
e.r.a. marmi s.n.c. di cuccagna elio e figli;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;subcontractor;79 strada tuscanese | 01100 viterbo - italy;viterbo - italy;1100;italy;marble and natural stones | fireplaces and stoves, ornamental and accessories | bricks;the company e.r.a. marmi s.n.c. di cuccagna elio e figli, is a subcontractor, founded in 1992, which operates in the marble and natural stones industry. it also operates in the fireplaces and stoves, ornamental and accessories, and bricks industries. it is based in viterbo, italy.;;;;False;1992.0;http://www.eramarmi.it;;era-marmi-snc-di-cuccagna-elio-e-figli_seac000394349-001
hyper s.p.a.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;wholesaler;3 via jacopo da levanto | 19015 levanto - italy;levanto - italy;19015;italy;fireplaces and stoves, ornamental and accessories | stoves, cast iron | stoves, heating;the company hyper s.p.a., is a wholesaler, founded in 2004, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the stoves, cast iron, and stoves, heating industries. it is based in levanto, italy.;;;;False;2004.0;http://www.hyperclima.com;;hyper-spa_seac006908223-001
house project s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;retailer;napoli | 81027 san felice a cancello - italy;san felice a cancello - italy;81027;italy;fireplaces and stoves, ornamental and accessories | bathrooms - furniture and fittings | stoves, cast iron;the company house project s.r.l., is a retailer, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the bathrooms - furniture and fittings, and stoves, cast iron industries. it is based in san felice a cancello, italy.;;;registered office;False;;;;house-project-srl_seac005414847-001
enercagli di marco baldeschi;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;retailer;35/f strada cagli | 61043 cagli - italy;cagli - italy;61043;italy;fireplaces and stoves, ornamental and accessories | fuels, solid | petroleum fuels and additives;the company enercagli di marco baldeschi, is a retailer, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the fuels, solid, and petroleum fuels and additives industries. it is based in cagli, italy.;;;;False;;http://www.enercagli.com;;enercagli-di-marco-baldeschi_seac005831245-001
fratelli iovanna s.n.c. di iovanna francesco e iovanna egidio;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;fievo | 83040 fontanarosa - italy;fontanarosa - italy;83040;italy;marble and natural stones | fireplaces and stoves, ornamental and accessories | funeral articles;the company fratelli iovanna s.n.c. di iovanna francesco e iovanna egidio, is a manufacturer/ producer, which operates in the marble and natural stones industry. it also operates in the fireplaces and stoves, ornamental and accessories, and funeral articles industries. it is based in fontanarosa, italy.;1.0;10.0;registered office;False;;;;fratelli-iovanna-snc-di-iovanna-francesco-e-iovanna-egidio_seac000609402-001
edilnova cles s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;3 via silvestri | 38023 cles - italy;cles - italy;38023;italy;electronic data processing - microcomputers | raw materials for construction and public works | fireplaces and stoves, ornamental and accessories;the company edilnova cles s.r.l., founded in 1981, which operates in the electronic data processing - microcomputers industry. it also operates in the raw materials for construction and public works, and fireplaces and stoves, ornamental and accessories industries. it is based in cles, italy.;11.0;50.0;registered office;False;1981.0;http://www.paginebianche.it/edilnovacles-cles;;edilnova-cles-srl_seac000206066-001
c.s. stufe;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;service provider;5 via falcone | 31013 codogne' - italy;codogne' - italy;31013;italy;fireplaces and stoves, ornamental and accessories | electricity - production and distribution | energy sources, alternative - equipment and systems;the company c.s. stufe, is a service provider, founded in 2008, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the electricity - production and distribution, and energy sources, alternative - equipment and systems industries. it is based in codogne', italy.;;;registered office;False;2008.0;https://www.csthermos.it/;;cs-stufe_seac004982795-001
rogima marmi s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;via maremmana inferiore | 00019 tivoli - italy;tivoli - italy;19;italy;marble and natural stones | fireplaces and stoves, ornamental and accessories | marble;the company rogima marmi s.r.l., is a manufacturer/ producer, founded in 2001, which operates in the marble and natural stones industry. it also operates in the fireplaces and stoves, ornamental and accessories, and marble industries. it is based in tivoli, italy.;11.0;50.0;registered office;False;2001.0;;;rogima-marmi-srl_seac000392655-001
de biasi s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;53 viale matteotti giacomo | 31015 conegliano - italy;conegliano - italy;31015;italy;heating, industrial - installations and equipment | heating, domestic - installations and equipment | fireplaces and stoves, ornamental and accessories;the company de biasi s.r.l., founded in 2006, which operates in the heating, industrial - installations and equipment industry. it also operates in the heating, domestic - installations and equipment, and fireplaces and stoves, ornamental and accessories industries. it is based in conegliano, italy.;;;registered office;False;2006.0;http://www.debiasistufe.com;;de-biasi-srl_seac000931949-001
fuoco e fiamme di ravizza igor;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;91/d corso torino | 10090 buttigliera alta - italy;buttigliera alta - italy;10090;italy;ovens, kilns, furnaces and hearths, industrial | fireplaces and stoves, ornamental and accessories | stoves, cast iron;the company fuoco e fiamme di ravizza igor, is a manufacturer/ producer, founded in 2005, which operates in the ovens, kilns, furnaces and hearths, industrial industry. it also operates in the fireplaces and stoves, ornamental and accessories, and stoves, cast iron industries. it is based in buttigliera alta, italy.;1.0;10.0;registered office;False;2005.0;;;fuoco-e-fiamme-di-ravizza-igor_seac005665036-001
fill egon;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;service provider;sandegg | 39030 perca - italy;perca - italy;39030;italy;fireplaces and stoves, ornamental and accessories | stoves, cast iron | stoves, heating;the company fill egon, is a service provider, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the stoves, cast iron, and stoves, heating industries. it is based in perca, italy.;;;registered office;False;;;;fill-egon_seac000386619-001
d'agata renzo & company s.a.s.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;service provider;ermocrate | 96100 siracusa - italy;siracusa - italy;96100;italy;ovens, kilns, furnaces and hearths, industrial | fireplaces and stoves, ornamental and accessories | hearths, industrial;the company d'agata renzo & company s.a.s., is a service provider, which operates in the ovens, kilns, furnaces and hearths, industrial industry. it also operates in the fireplaces and stoves, ornamental and accessories, and hearths, industrial industries. it is based in siracusa, italy.;;;registered office;False;;http://www.progettocamino.it;;dagata-renzo-company-sas_seac000004097-001
stufarredo s.n.c. di pretti diego & c.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;industriale | 38027 male' - italy;male' - italy;38027;italy;fireplaces and stoves, ornamental and accessories | crockery | stoves, cast iron;the company stufarredo s.n.c. di pretti diego & c., is a manufacturer/ producer, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the crockery, and stoves, cast iron industries. it is based in male', italy.;;;;False;;;;stufarredo-snc-di-pretti-diego-c_seac004661194-001
dellacasa fratelli;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;wholesaler;1 via parodi | 15066 gavi - italy;gavi - italy;15066;italy;construction materials | bathrooms - furniture and fittings | fireplaces and stoves, ornamental and accessories;the company dellacasa fratelli, is a wholesaler, founded in 1956, which operates in the construction materials industry. it also operates in the bathrooms - furniture and fittings, and fireplaces and stoves, ornamental and accessories industries. it is based in gavi, italy.;;;registered office;False;1956.0;http://www.paginegialle.it/dellacasafratelli;;dellacasa-fratelli_seac000033812-001
