company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
allegri s.r.l.;construction_public_works;urban_fixtures_and_installations;;wholesaler;140 via cassano | 15069 serravalle scrivia - italy;serravalle scrivia - italy;15069;italy;grids, gratings and wire mesh | urban fixtures and installations;the company allegri s.r.l., is a wholesaler, founded in 2002, which operates in the grids, gratings and wire mesh industry. it also operates in the urban fixtures and installations industries. it is based in serravalle scrivia, italy.;;;registered office;False;2002.0;http://www.fonderiaallegri.it;;allegri-srl_seac002255069-001
paolelli garden s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;km. 4.200 strada provinciale quartaccio | 01034 fabrica di roma - italy;fabrica di roma - italy;1034;italy;marble and natural stones | furniture and decorations, garden | urban fixtures and installations;the company paolelli garden s.r.l., is a manufacturer/ producer, founded in 2005, which operates in the marble and natural stones industry. it also operates in the furniture and decorations, garden, and urban fixtures and installations industries. it is based in fabrica di roma, italy.;;;registered office;False;2005.0;http://www.italgarden.it;;paolelli-garden-srl_seac001072610-001
pino costruzioni group s.r.l.s;construction_public_works;urban_fixtures_and_installations;;;localita' portararo | 84040 casal velino - italy;casal velino - italy;84040;italy;urban fixtures and installations | benches, park | toilets, public;the company pino costruzioni group s.r.l.s, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in casal velino, italy.;11.0;50.0;;False;;;;pino-costruzioni-group-srls_seac008093963-001
studio arco di fontana cristina;construction_public_works;urban_fixtures_and_installations;;;4 via merisi michelangelo | 24043 caravaggio - italy;caravaggio - italy;24043;italy;consultants - construction and civil engineering | home furniture | urban fixtures and installations;the company studio arco di fontana cristina, which operates in the consultants - construction and civil engineering industry. it also operates in the home furniture, and urban fixtures and installations industries. it is based in caravaggio, italy.;;;registered office;False;;;;studio-arco-di-fontana-cristina_seac004649422-001
ato me 3 s.p.a.;construction_public_works;urban_fixtures_and_installations;;;21 via cavalieri della stella | 98122 messina - italy;messina - italy;98122;italy;landscaping contractors | urban fixtures and installations | environment - services;the company ato me 3 s.p.a., which operates in the landscaping contractors industry. it also operates in the urban fixtures and installations, and environment - services industries. it is based in messina, italy.;;;registered office;False;;http://www.atome3.it;;ato-me-3-spa_seac000780216-001
a.u. esse s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;23 via castelletto | 20080 albairate - italy;albairate - italy;20080;italy;urban fixtures and installations | benches, park | toilets, public;the company a.u. esse s.r.l., is a manufacturer/ producer, founded in 2004, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in albairate, italy.;1.0;10.0;registered office;False;2004.0;http://www.auesse.it;;au-esse-srl_seac003060192-001
odorizzi porfidi s.r.l.;construction_public_works;urban_fixtures_and_installations;;subcontractor;localita' valle | 38040 fornace - italy;fornace - italy;38040;italy;marble and natural stones | urban fixtures and installations | tiles;the company odorizzi porfidi s.r.l., is a subcontractor, founded in 1970, which operates in the marble and natural stones industry. it also operates in the urban fixtures and installations, and tiles industries. it is based in fornace, italy.;;;;False;1970.0;;;odorizzi-porfidi-srl_seac000028111-001
stebo ambiente s.r.l.;construction_public_works;urban_fixtures_and_installations;;wholesaler;28 via stazione | 39010 gargazzone - italy;gargazzone - italy;39010;italy;urban fixtures and installations | benches, park | toilets, public;the company stebo ambiente s.r.l., is a wholesaler, founded in 1991, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in gargazzone, italy.;11.0;50.0;registered office;False;1991.0;http://www.steboambiente.com;;stebo-ambiente-srl_seac000405080-001
selciati la rocca s.r.l.;construction_public_works;urban_fixtures_and_installations;;subcontractor;6 via xiv febbraio | 00040 rocca di papa - italy;rocca di papa - italy;40;italy;urban fixtures and installations | benches, park | toilets, public;the company selciati la rocca s.r.l., is a subcontractor, founded in 2005, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in rocca di papa, italy.;1.0;10.0;registered office;False;2005.0;;;selciati-la-rocca-srl_seac003300009-001
porfido f.lli pedretti s.p.a.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;160 via manzoni | 25040 esine - italy;esine - italy;25040;italy;marble and natural stones | urban fixtures and installations | granite;the company porfido f.lli pedretti s.p.a., is a manufacturer/ producer, founded in 1968, which operates in the marble and natural stones industry. it also operates in the urban fixtures and installations, and granite industries. it is based in esine, italy.;11.0;50.0;registered office;False;1968.0;http://www.porfidopedretti.com;;porfido-flli-pedretti-spa_seac000134848-001
meloni marmi e graniti;construction_public_works;urban_fixtures_and_installations;;wholesaler;4 via capo verde | 07026 olbia - italy;olbia - italy;7026;italy;marble and natural stones | urban fixtures and installations | marble;the company meloni marmi e graniti, is a wholesaler, founded in 1978, which operates in the marble and natural stones industry. it also operates in the urban fixtures and installations, and marble industries. it is based in olbia, italy.;1.0;10.0;registered office;False;1978.0;;;meloni-marmi-e-graniti_seac000073304-001
trasform;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;10 via campania | 29010 rottofreno - italy;rottofreno - italy;29010;italy;urban fixtures and installations | benches, park | toilets, public;the company trasform, is a manufacturer/ producer, founded in 1992, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in rottofreno, italy.;;;;False;1992.0;;;trasform_seac000413441-001
insula intaglio del legno;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;schiopparello | 57037 portoferraio - italy;portoferraio - italy;57037;italy;urban fixtures and installations | benches, park | toilets, public;the company insula intaglio del legno, is a manufacturer/ producer, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in portoferraio, italy.;;;registered office;False;;;;insula-intaglio-del-legno_seac001718598-001
progetto segnaletica s.r.l.;construction_public_works;urban_fixtures_and_installations;;service provider;91 via europa | 41011 campogalliano - italy;campogalliano - italy;41011;italy;signs and signalling panels and boards | urban fixtures and installations | electrical road signs and signals - systems and equipment;the company progetto segnaletica s.r.l., is a service provider, founded in 2004, which operates in the signs and signalling panels and boards industry. it also operates in the urban fixtures and installations, and electrical road signs and signals - systems and equipment industries. it is based in campogalliano, italy.;;;;False;2004.0;;;progetto-segnaletica-srl_seac000814854-001
righi germano s.n.c. di righi m.e g;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;16 via pasubio | 42022 boretto - italy;boretto - italy;42022;italy;sun protection, interior and exterior | stairs and handrails | urban fixtures and installations;the company righi germano s.n.c. di righi m.e g, is a manufacturer/ producer, founded in 1993, which operates in the sun protection, interior and exterior industry. it also operates in the stairs and handrails, and urban fixtures and installations industries. it is based in boretto, italy.;11.0;50.0;registered office;False;1993.0;;;righi-germano-snc-di-righi-me-g_seac000453774-001
