company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
cml infissi;construction_public_works;shutters;;manufacturer/ producer;aversa 86 | 81039 villa literno - italy;villa literno - italy;81039;italy;folding shutters | security shutters;the company cml infissi, is a manufacturer/ producer, founded in 1996, which operates in the folding shutters industry. it also operates in the security shutters industries. it is based in villa literno, italy.;51.0;100.0;registered office;False;1996.0;;;cml-infissi_00000003525295-59233001
assistenza serrande torino;construction_public_works;shutters;;service provider;via vigone, 12 | 10138 torino - italy;torino - italy;10138;italy;roller shutters;the company assistenza serrande torino, is a service provider, which operates in the roller shutters industry. it is based in torino, italy.;1.0;10.0;;False;;https://www.assistenzaserrandetorino.it;;assistenza-serrande-torino_00000005441023-778228001
fabbro milano pronto intervento;construction_public_works;shutters;;service provider;via apelle | 20128 milano - italy;milano - italy;20128;italy;roller shutters;the company fabbro milano pronto intervento, is a service provider, which operates in the roller shutters industry. it is based in milano, italy.;1.0;10.0;;False;;https://fabbro-a-milano.com;;fabbro-milano-pronto-intervento_00000005410382-746538001
s.o.s.serrande bologna;construction_public_works;shutters;;service provider;via delle lame | 40122 bologna - italy;bologna - italy;40122;italy;roller shutters | roller shutter freeing;the company s.o.s.serrande bologna, is a service provider, which operates in the roller shutters industry. it also operates in the roller shutter freeing industries. it is based in bologna, italy.;201.0;500.0;;False;;;;sosserrande-bologna_00000003931041-210943001
i.s. ingegneria dei sistemi;construction_public_works;shutters;;service provider;via guglielmo marconi, 17 | 20082 binasco - italy;binasco - italy;20082;italy;frame and joinery | armoured doors | security shutters and rolling shutters | boxes for rolling shutters | security railings;the company i.s. ingegneria dei sistemi, is a service provider, which operates in the frame and joinery industry. it also operates in the armoured doors, security shutters and rolling shutters, boxes for rolling shutters, and security railings industries. it is based in binasco, italy.;1.0;10.0;;False;;;;is-ingegneria-dei-sistemi_00000004717940-515333001
punto ser s.r.l.;construction_public_works;shutters;;wholesaler;19/d via emiliani | 22046 merone - italy;merone - italy;22046;italy;frame and joinery | windows, aluminium | security shutters and rolling shutters;the company punto ser s.r.l., is a wholesaler, which operates in the frame and joinery industry. it also operates in the windows, aluminium, and security shutters and rolling shutters industries. it is based in merone, italy.;;;registered office;False;;;;punto-ser-srl_seac000790555-001
parrinello massimo e angileri michele s.n.c.;construction_public_works;shutters;;;104 via mazzini giuseppe | 91025 marsala - italy;marsala - italy;91025;italy;slatted shutters | armoured rolling shutters | security shutters and rolling shutters;the company parrinello massimo e angileri michele s.n.c., founded in 1994, which operates in the slatted shutters industry. it also operates in the armoured rolling shutters, and security shutters and rolling shutters industries. it is based in marsala, italy.;;;registered office;False;1994.0;http://www.mobirolo.com;;parrinello-massimo-e-angileri-michele-snc_seac002128138-001
giannone angelo;construction_public_works;shutters;;manufacturer/ producer;24 via fosso tantillo | 97015 modica - italy;modica - italy;97015;italy;slatted shutters | building;the company giannone angelo, is a manufacturer/ producer, founded in 1977, which operates in the slatted shutters industry. it also operates in the building industries. it is based in modica, italy.;;;registered office;False;1977.0;;;giannone-angelo_seac001252255-001
bollate tapparelle di francesco pacifico;construction_public_works;shutters;;retailer;22 via sanzio raffaello | 20021 bollate - italy;bollate - italy;20021;italy;slatted shutters | building;the company bollate tapparelle di francesco pacifico, is a retailer, which operates in the slatted shutters industry. it also operates in the building industries. it is based in bollate, italy.;;;registered office;False;;;;bollate-tapparelle-di-francesco-pacifico_seac009307078-001
lolli serramenti s.r.l.;construction_public_works;shutters;;manufacturer/ producer;via grandi achille | 72025 san donaci - italy;san donaci - italy;72025;italy;mechanical engineering - custom work | roller shutters | sliding grilles;the company lolli serramenti s.r.l., is a manufacturer/ producer, founded in 1989, which operates in the mechanical engineering - custom work industry. it also operates in the roller shutters, and sliding grilles industries. it is based in san donaci, italy.;;;;False;1989.0;http://www.lolliserramenti.it;;lolli-serramenti-srl_seac000382881-001
c & b serrande;construction_public_works;shutters;;service provider;lucania | 20811 cesano maderno - italy;cesano maderno - italy;20811;italy;roller shutters | slatted shutters | electric roller blinds;the company c & b serrande, is a service provider, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in cesano maderno, italy.;;;registered office;False;;;;c-b-serrande_seac005126573-001
blindotex s.r.l.;construction_public_works;shutters;;manufacturer/ producer;39 via dei boschi | 20014 nerviano - italy;nerviano - italy;20014;italy;slatted shutters | vertical curtains | roller shutters;the company blindotex s.r.l., is a manufacturer/ producer, founded in 1999, which operates in the slatted shutters industry. it also operates in the vertical curtains, and roller shutters industries. it is based in nerviano, italy.;;;registered office;False;1999.0;http://www.paginegialle.it/blindotexsrl_dldfda;;blindotex-srl_seac001104896-001
bolis carlo & c.;construction_public_works;shutters;;manufacturer/ producer;giovanni carle montanari | 24034 cisano bergamasco - italy;cisano bergamasco - italy;24034;italy;slatted shutters | building;the company bolis carlo & c., is a manufacturer/ producer, founded in 1985, which operates in the slatted shutters industry. it also operates in the building industries. it is based in cisano bergamasco, italy.;;;registered office;False;1985.0;http://www.boliscarlo.it;;bolis-carlo-c_seac000479593-001
seraplastic s.r.l.;construction_public_works;shutters;;;42 via i maggio | 24060 telgate - italy;telgate - italy;24060;italy;slatted shutters | building;the company seraplastic s.r.l., founded in 1963, which operates in the slatted shutters industry. it also operates in the building industries. it is based in telgate, italy.;11.0;50.0;registered office;False;1963.0;http://www.seraplastic.it;;seraplastic-srl_seac000026964-001
la saracinesca societa' cooperativa;construction_public_works;shutters;;;23/a via ingrassia gian filippo | 90123 palermo - italy;palermo - italy;90123;italy;fences and gates | doors and gates, automatic and access control | roller shutters;the company la saracinesca societa' cooperativa, founded in 2007, which operates in the fences and gates industry. it also operates in the doors and gates, automatic and access control, and roller shutters industries. it is based in palermo, italy.;;;registered office;False;2007.0;;;la-saracinesca-societa-cooperativa_seac004695572-001
ste.ma. s.r.l.;construction_public_works;shutters;;;via marx carlo | 83020 sperone - italy;sperone - italy;83020;italy;roller shutters | slatted shutters | electric roller blinds;the company ste.ma. s.r.l., founded in 1997, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in sperone, italy.;11.0;50.0;registered office;False;1997.0;;;stema-srl_seac002802854-001
parabiago motori di ravasi tiziano e c. sas;construction_public_works;shutters;;;monte cervino | 20015 parabiago - italy;parabiago - italy;20015;italy;roller shutters | slatted shutters | doors, garage;the company parabiago motori di ravasi tiziano e c. sas, which operates in the roller shutters industry. it also operates in the slatted shutters, and doors, garage industries. it is based in parabiago, italy.;;;registered office;False;;http://www.hormann.it;;parabiago-motori-di-ravasi-tiziano-e-c-sas_seac003242525-001
alusteel s.r.l.;construction_public_works;shutters;;manufacturer/ producer;prati | 47034 forlimpopoli - italy;forlimpopoli - italy;47034;italy;slatted shutters | armoured rolling shutters | building;the company alusteel s.r.l., is a manufacturer/ producer, which operates in the slatted shutters industry. it also operates in the armoured rolling shutters, and building industries. it is based in forlimpopoli, italy.;;;registered office;False;;;;alusteel-srl_seac001603476-001
di pietro giuseppe;construction_public_works;shutters;;;torre carlo | 20143 milano - italy;milano - italy;20143;italy;slatted shutters | building;the company di pietro giuseppe, which operates in the slatted shutters industry. it also operates in the building industries. it is based in milano, italy.;;;;False;;;;di-pietro-giuseppe_seac004919440-001
