company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
laboratorio castello;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;manufacturer/ producer;14 viale franchetti leopoldo | 06012 citta' di castello - italy;citta' di castello - italy;6012.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company laboratorio castello, is a manufacturer/ producer, founded in 1985, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in citta' di castello, italy.;;;registered office;False;1985.0;;;laboratorio-castello_seac001502360-001
dr ceramiche srls unipersonale;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;16 traversa iv di via cristoforo colombo | 80022 arzano - italy;arzano - italy;80022.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company dr ceramiche srls unipersonale, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in arzano, italy.;1.0;10.0;;False;;;;dr-ceramiche-srls-unipersonale_seac010831595-001
eb rebosio srl;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;manufacturer/ producer;brodolini giacomo | 23900 lecco (lc) - italy;lecco (lc) - italy;23900.0;italy;ceramics, porcelain and earthenware - industrial products | ceramics, industrial;the company eb rebosio srl, is a manufacturer/ producer, which operates in the ceramics, porcelain and earthenware - industrial products industry. it also operates in the ceramics, industrial industries. it is based in lecco (lc), italy.;51.0;100.0;;False;;;;eb-rebosio-srl_ita117448-00101
i borboni arte di capodimonte s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;manufacturer/ producer;44 via de filippo eduardo | 80012 calvizzano - italy;calvizzano - italy;80012.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | souvenirs and advertising items;the company i borboni arte di capodimonte s.r.l., is a manufacturer/ producer, founded in 2001, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and souvenirs and advertising items industries. it is based in calvizzano, italy.;;;;False;2001.0;;;i-borboni-arte-di-capodimonte-srl_seac000931660-001
zini ceramiche;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;4/a via levi primo | 41051 castelnuovo rangone - italy;castelnuovo rangone - italy;41051.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company zini ceramiche, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in castelnuovo rangone, italy.;11.0;50.0;;False;;;;zini-ceramiche_seac007130668-001
apr s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;subcontractor;8 contrada foce | 66010 rapino - italy;rapino - italy;66010.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company apr s.r.l., is a subcontractor, founded in 1980, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in rapino, italy.;1.0;10.0;registered office;False;1980.0;;;apr-srl_seac004927099-001
tek.ceram s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;sicilia | 56035 casciana terme lari - italy;casciana terme lari - italy;56035.0;italy;ceramics, porcelain and earthenware - industrial products | stoneware products for industry | ceramics, industrial;the company tek.ceram s.r.l., which operates in the ceramics, porcelain and earthenware - industrial products industry. it also operates in the stoneware products for industry, and ceramics, industrial industries. it is based in casciana terme lari, italy.;;;registered office;False;;;;tekceram-srl_seac006461258-001
nuova point s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;manufacturer/ producer;localita' prataroni | 01033 civita castellana - italy;civita castellana - italy;1033.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company nuova point s.r.l., is a manufacturer/ producer, founded in 1985, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in civita castellana, italy.;;;registered office;False;1985.0;http://www.nuovapoint.it;;nuova-point-srl_seac000191871-001
m.p.m.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;manufacturer/ producer;25 via dante | 36055 nove - italy;nove - italy;36055.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company m.p.m., is a manufacturer/ producer, founded in 1977, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in nove, italy.;11.0;50.0;registered office;False;1977.0;http://www.mpmporcellane.it;;mpm_seac001444901-001
progetto food s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;14 via georgia | 89123 reggio calabria - italy;reggio calabria - italy;89123.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company progetto food s.r.l., which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in reggio calabria, italy.;;;registered office;False;;;;progetto-food-srl_seac009262602-001
florian porcellane;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;1 via divisione julia | 36061 bassano del grappa - italy;bassano del grappa - italy;36061.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company florian porcellane, founded in 2008, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in bassano del grappa, italy.;;;;False;2008.0;;;florian-porcellane_seac005115983-001
di tella nazzaro;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;69 viale kennedy | 81030 san marcellino - italy;san marcellino - italy;81030.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company di tella nazzaro, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in san marcellino, italy.;;;registered office;False;;;;di-tella-nazzaro_seac010959563-001
dimo commerciale s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;wholesaler;104 via de gasperi | 20017 rho - italy;rho - italy;20017.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company dimo commerciale s.r.l., is a wholesaler, founded in 1988, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in rho, italy.;51.0;100.0;registered office;False;1988.0;;;dimo-commerciale-srl_seac001075731-001
carnesecchi fiorenzo;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;service provider;462 viale adua | 51100 pistoia - italy;pistoia - italy;51100.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company carnesecchi fiorenzo, is a service provider, founded in 1984, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in pistoia, italy.;;;registered office;False;1984.0;http://www.sclairy.it;;carnesecchi-fiorenzo_seac001667132-001
nobile contrada del nicchio;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;110 via pispini | 53100 siena - italy;siena - italy;53100.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company nobile contrada del nicchio, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in siena, italy.;;;;False;;;;nobile-contrada-del-nicchio_seac003497342-001
