company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
marano srl;paper_cardboard;import_export_paper_and_cardboard;;manufacturer/ producer;contrada lecco | 87036 rende - italy;rende - italy;87036;italy;import-export - paper and cardboard | napkins, paper | paper bag;the company marano srl, is a manufacturer/ producer, which operates in the import-export - paper and cardboard industry. it also operates in the napkins, paper, and paper bag industries. it is based in rende, italy.;1.0;10.0;;False;;http://maranosrl.com;;marano-srl_00000005331683-629125001
serchio distribuzione s.r.l.;paper_cardboard;import_export_paper_and_cardboard;;distributor;via luigi luciani 22 | 00197 roma - italy;roma - italy;197;italy;import-export - paper and cardboard;the company serchio distribuzione s.r.l., is a distributor, founded in 1996, which operates in the import-export - paper and cardboard industry. it is based in roma, italy.;1.0;10.0;registered office;False;1996.0;http://www.serchiopaper.com;;serchio-distribuzione-srl_00000003630509-88528001
dessy patrick desire kayo;paper_cardboard;import_export_paper_and_cardboard;;distributor;via del sarto ,5 | 23900 lecco - italy;lecco - italy;23900;italy;import-export - paper and cardboard | paper, printing - manufacture | pharmaceuticals - basic and auxiliary products | glass items for cosmetics and perfumes | accessories for car washes;the company dessy patrick desire kayo, is a distributor, which operates in the import-export - paper and cardboard industry. it also operates in the paper, printing - manufacture, pharmaceuticals - basic and auxiliary products, glass items for cosmetics and perfumes, and accessories for car washes industries. it is based in lecco, italy.;1.0;10.0;;False;;;;dessy-patrick-desire-kayo_00000005341607-641155001
aut. faggion snc;paper_cardboard;import_export_paper_and_cardboard;;retailer;via degli alpini, 25 | 36056 belvedere di tezze s/brenta - italy;belvedere di tezze s/brenta - italy;36056;italy;paper, packaging - manufacture | import-export - paper and cardboard | environmentally-friendly paper;the company aut. faggion snc, is a retailer, which operates in the paper, packaging - manufacture industry. it also operates in the import-export - paper and cardboard, and environmentally-friendly paper industries. it is based in belvedere di tezze s/brenta, italy.;101.0;200.0;;False;;;;aut-faggion-snc_00000004635267-443315001
tradycom group srl;paper_cardboard;import_export_paper_and_cardboard;;wholesaler;via gaetano malasoma 24 | 56121 pisa - italy;pisa - italy;56121;italy;import-export - paper and cardboard | packaging food containers e cups;the company tradycom group srl, is a wholesaler, which operates in the import-export - paper and cardboard industry. it also operates in the packaging food containers e cups industries. it is based in pisa, italy.;;;;False;;https://2cpack.com;;tradycom-group-srl_00000005504900-001
calzolai fashion service s.a.s. di calzolai nicoletta & c.;paper_cardboard;import_export_paper_and_cardboard;;service provider;volta alessandro | 50058 signa - italy;signa - italy;50058;italy;import-export - food and agriculture | import-export - paper and cardboard | import-export - leather and imitation leather;the company calzolai fashion service s.a.s. di calzolai nicoletta & c., is a service provider, which operates in the import-export - food and agriculture industry. it also operates in the import-export - paper and cardboard, and import-export - leather and imitation leather industries. it is based in signa, italy.;11.0;50.0;registered office;False;;;;calzolai-fashion-service-sas-di-calzolai-nicoletta-c_seac003092971-001
ciotola s.r.l.;paper_cardboard;import_export_paper_and_cardboard;;agent/ representative;piazza de gasperi, 18 | 35131 padua - italy;padua - italy;35131;italy;import-export - paper and cardboard;the company ciotola s.r.l., is a agent/ representative, founded in 2001, which operates in the import-export - paper and cardboard industry. it is based in padua, italy.;11.0;50.0;registered office;False;2001.0;http://www.ciotolasrl.it;;ciotola-srl_00000003789401-136881001
exclusivebox;paper_cardboard;import_export_paper_and_cardboard;;wholesaler;via roma 67 | 80011 napoli - italy;napoli - italy;80011;italy;import-export - paper and cardboard | jewellery cases and rolls | cases;the company exclusivebox, is a wholesaler, which operates in the import-export - paper and cardboard industry. it also operates in the jewellery cases and rolls, and cases industries. it is based in napoli, italy.;1.0;10.0;;False;;;;exclusivebox_00000004504409-316325001
