company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
luxvetro s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;11/a via volta alessandro | 30036 santa maria di sala - italy;santa maria di sala - italy;30036;italy;glassware, decorative | plate glass and mirrors | glass hollowware, lighting;the company luxvetro s.r.l., is a manufacturer/ producer, which operates in the glassware, decorative industry. it also operates in the plate glass and mirrors, and glass hollowware, lighting industries. it is based in santa maria di sala, italy.;11.0;50.0;registered office;False;;http://www.paginegialle.it/lavorazionevetro;;luxvetro-srl_seac005754345-001
gl neon;glass_construction_materials;glass_hollowware;;manufacturer/ producer;via della casa buia 4a | 40129 bologna - italy;bologna - italy;40129;italy;glass hollowware, lighting;the company gl neon, is a manufacturer/ producer, founded in 1970, which operates in the glass hollowware, lighting industry. it is based in bologna, italy.;1.0;10.0;registered office;False;1970.0;http://www.glneon.it;;gl-neon_00000003899441-187560001
tiglass srl;glass_construction_materials;glass_hollowware;;retailer;b. ciurini 81 | 50051 castelfiorenitno - italy;castelfiorenitno - italy;50051;italy;glass hollowware, lighting;the company tiglass srl, is a retailer, which operates in the glass hollowware, lighting industry. it is based in castelfiorenitno, italy.;1.0;10.0;;False;;;;tiglass-srl_ita321264-32687001
stevanato group s.p.a.;glass_construction_materials;glass_hollowware;;;17 via molinella | 35017 piombino dese - italy;piombino dese - italy;35017;italy;glass hollowware, laboratory and technical | glass for technical industrial use | glass phials for laboratories;the company stevanato group s.p.a., founded in 1988, which operates in the glass hollowware, laboratory and technical industry. it also operates in the glass for technical industrial use, and glass phials for laboratories industries. it is based in piombino dese, italy.;;;registered office;False;1988.0;http://www.stevanatogroup.com;;stevanato-group-spa_seac000425466-001
tammaro home;glass_construction_materials;glass_hollowware;;manufacturer/ producer;via paolo borsellino 142 | 80025 casandrino - italy;casandrino - italy;80025;italy;glass hollowware - household articles | murano glass gift items | tammaro home;the company tammaro home, is a manufacturer/ producer, which operates in the glass hollowware - household articles industry. it also operates in the murano glass gift items, and tammaro home industries. it is based in casandrino, italy.;;;;False;;https://www.tammarohome.com;;tammaro-home_00000005499130-001
microcolumn s.r.l.;glass_construction_materials;glass_hollowware;;wholesaler;catalani alfredo | 20851 lissone - italy;lissone - italy;20851;italy;glass hollowware, laboratory and technical;the company microcolumn s.r.l., is a wholesaler, founded in 1974, which operates in the glass hollowware, laboratory and technical industry. it is based in lissone, italy.;11.0;50.0;registered office;False;1974.0;http://www.microcolumn.it;;microcolumn-srl_seac000808935-001
vetreria s. giuseppe;glass_construction_materials;glass_hollowware;;manufacturer/ producer;78 via mussa' | 35017 piombino dese - italy;piombino dese - italy;35017;italy;plate glass and mirrors | glass hollowware, lighting | windows;the company vetreria s. giuseppe, is a manufacturer/ producer, founded in 1974, which operates in the plate glass and mirrors industry. it also operates in the glass hollowware, lighting, and windows industries. it is based in piombino dese, italy.;;;registered office;False;1974.0;;;vetreria-s-giuseppe_seac000079524-001
vetreria s.c. di santagiuliana carlo;glass_construction_materials;glass_hollowware;;service provider;gasdotto | z.ind. | 36078 valdagno - italy;valdagno - italy;36078;italy;plate glass and mirrors | glass for the transport industry | glass hollowware, wired;the company vetreria s.c. di santagiuliana carlo, is a service provider, which operates in the plate glass and mirrors industry. it also operates in the glass for the transport industry, and glass hollowware, wired industries. it is based in valdagno, italy.;;;registered office;False;;;;vetreria-sc-di-santagiuliana-carlo_seac000217527-001
microtech s.r.l.;glass_construction_materials;glass_hollowware;;;17 via veniero sebastiano | 80125 napoli - italy;napoli - italy;80125;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company microtech s.r.l., founded in 1978, which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in napoli, italy.;;;;False;1978.0;;;microtech-srl_seac003189373-001
vidal fabrizio e dei rossi nicola e c. s.n.c.;glass_construction_materials;glass_hollowware;;subcontractor;14/c via dell' artigianato | 30030 salzano - italy;salzano - italy;30030;italy;glass hollowware, lighting | glass etching;the company vidal fabrizio e dei rossi nicola e c. s.n.c., is a subcontractor, founded in 1982, which operates in the glass hollowware, lighting industry. it also operates in the glass etching industries. it is based in salzano, italy.;11.0;50.0;registered office;False;1982.0;;;vidal-fabrizio-e-dei-rossi-nicola-e-c-snc_seac000485094-001
vetreria badalamenti;glass_construction_materials;glass_hollowware;;manufacturer/ producer;via cluverio 2 | 90100 palermo - italy;palermo - italy;90100;italy;glass hollowware, laboratory and technical | shower stalls;the company vetreria badalamenti, is a manufacturer/ producer, which operates in the glass hollowware, laboratory and technical industry. it also operates in the shower stalls industries. it is based in palermo, italy.;1.0;10.0;;False;;;;vetreria-badalamenti_00000003989687-267122001
colaver s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;23 via dell' artigianato | 20090 vimodrone - italy;vimodrone - italy;20090;italy;glass hollowware, laboratory and technical | hospital and medical laboratory equipment and supplies;the company colaver s.r.l., is a manufacturer/ producer, founded in 1985, which operates in the glass hollowware, laboratory and technical industry. it also operates in the hospital and medical laboratory equipment and supplies industries. it is based in vimodrone, italy.;;;registered office;False;1985.0;;;colaver-srl_seac000986481-001
scientifica panzeri di marco panzeri;glass_construction_materials;glass_hollowware;;;28 via la fratta | 20099 sesto san giovanni - italy;sesto san giovanni - italy;20099;italy;glass hollowware, laboratory and technical | glass for medical use;the company scientifica panzeri di marco panzeri, founded in 1996, which operates in the glass hollowware, laboratory and technical industry. it also operates in the glass for medical use industries. it is based in sesto san giovanni, italy.;11.0;50.0;registered office;False;1996.0;;;scientifica-panzeri-di-marco-panzeri_seac002579300-001
sicas;glass_construction_materials;glass_hollowware;;wholesaler;27/29 via buozzi bruno | 20097 san donato milanese - italy;san donato milanese - italy;20097;italy;scientific equipment and instruments | glass hollowware, laboratory and technical | sensors;the company sicas, is a wholesaler, founded in 1953, which operates in the scientific equipment and instruments industry. it also operates in the glass hollowware, laboratory and technical, and sensors industries. it is based in san donato milanese, italy.;;;registered office;False;1953.0;;;sicas_seac000554975-001
