company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
ip. cart s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;16 strada provinciale per corato terlizzi | 70037 ruvo di puglia - italy;ruvo di puglia - italy;70037.0;italy;paper - sanitary and domestic articles | packaging materials - paper and cardboard | food packaging;the company ip. cart s.r.l., is a manufacturer/ producer, founded in 2000, which operates in the paper - sanitary and domestic articles industry. it also operates in the packaging materials - paper and cardboard, and food packaging industries. it is based in ruvo di puglia, italy.;11.0;50.0;registered office;False;2000.0;;;ip-cart-srl_seac000989429-001
cesa carta s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;10 via g. b. morgagni | 47864 pennabilli - italy;pennabilli - italy;47864.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company cesa carta s.r.l., is a manufacturer/ producer, founded in 2001, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in pennabilli, italy.;;;registered office;False;2001.0;http://www.cesacarta.it;;cesa-carta-srl_seac001818112-001
l.m. di amati luigi & c. s.n.c.;paper_cardboard;paper_sanitary_and_domestic_articles;;retailer;47 via montevecchi | 47822 santarcangelo di romagna - italy;santarcangelo di romagna - italy;47822.0;italy;safety equipment, work | cleaning and maintenance products, industrial | paper - sanitary and domestic articles;the company l.m. di amati luigi & c. s.n.c., is a retailer, founded in 1985, which operates in the safety equipment, work industry. it also operates in the cleaning and maintenance products, industrial, and paper - sanitary and domestic articles industries. it is based in santarcangelo di romagna, italy.;11.0;50.0;registered office;False;1985.0;;;lm-di-amati-luigi-c-snc_seac000491904-001
cartindustria ligure srl;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;campeti | san giovanni | 17044 stella (sv) - italy;stella (sv) - italy;17044.0;italy;paper - sanitary and domestic articles;the company cartindustria ligure srl, is a manufacturer/ producer, which operates in the paper - sanitary and domestic articles industry. it is based in stella (sv), italy.;11.0;50.0;;False;;http://www.cartindustrialigure.it;;cartindustria-ligure-srl_ita006181-00101
rollycart s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;distributor;via mazzolari don primo | 70037 ruvo di puglia - italy;ruvo di puglia - italy;70037.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company rollycart s.r.l., is a distributor, founded in 2002, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in ruvo di puglia, italy.;;;registered office;False;2002.0;;;rollycart-srl_seac003177922-001
gi.fe 50 s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;;9 via inghirami francesco | 00164 roma - italy;roma - italy;164.0;italy;cleaning and maintenance products, household | paper - sanitary and domestic articles | cleaning and maintenance - equipment and supplies;the company gi.fe 50 s.r.l., founded in 1995, which operates in the cleaning and maintenance products, household industry. it also operates in the paper - sanitary and domestic articles, and cleaning and maintenance - equipment and supplies industries. it is based in roma, italy.;;;registered office;False;1995.0;;;gife-50-srl_seac000921197-001
emporio carta s.n.c. di bazzurri e. e gaspardo c.;paper_cardboard;paper_sanitary_and_domestic_articles;;wholesaler;95 via penna sandro | 06132 perugia - italy;perugia - italy;6132.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company emporio carta s.n.c. di bazzurri e. e gaspardo c., is a wholesaler, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in perugia, italy.;;;registered office;False;;;;emporio-carta-snc-di-bazzurri-e-e-gaspardo-c_seac005669669-001
nuova sapi s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;71/b via xxv aprile | 42013 casalgrande - italy;casalgrande - italy;42013.0;italy;safety equipment, work | cleaning and maintenance products, industrial | paper - sanitary and domestic articles;the company nuova sapi s.r.l., is a manufacturer/ producer, founded in 1986, which operates in the safety equipment, work industry. it also operates in the cleaning and maintenance products, industrial, and paper - sanitary and domestic articles industries. it is based in casalgrande, italy.;11.0;50.0;registered office;False;1986.0;http://www.nuovasapi.com;;nuova-sapi-srl_seac000338734-001
clean paper s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;437 via del marginone | 55100 lucca - italy;lucca - italy;55100.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company clean paper s.r.l., is a manufacturer/ producer, founded in 1996, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in lucca, italy.;;;registered office;False;1996.0;http://www.cleanpaper.it;;clean-paper-srl_seac002053521-001
carta in 2 s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;wholesaler;70 via degli atlantici | 00121 roma - italy;roma - italy;121.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company carta in 2 s.r.l., is a wholesaler, founded in 2008, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in roma, italy.;11.0;50.0;;False;2008.0;;;carta-in-2-srl_seac004776576-001
italcarta;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;636 via leonardo da vinci | 40059 medicina - italy;medicina - italy;40059.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company italcarta, is a manufacturer/ producer, founded in 1977, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in medicina, italy.;11.0;50.0;registered office;False;1977.0;http://www.italcartasas.it;;italcarta_seac002112480-001
centralcarta s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;9 via xxv aprile | 55011 altopascio - italy;altopascio - italy;55011.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company centralcarta s.r.l., is a manufacturer/ producer, founded in 1993, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in altopascio, italy.;;;registered office;False;1993.0;http://www.centralcarta.it;;centralcarta-srl_seac001729092-001
fagni marcello;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;1112 via corsini | 51036 larciano - italy;larciano - italy;51036.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company fagni marcello, is a manufacturer/ producer, founded in 1981, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in larciano, italy.;;;registered office;False;1981.0;;;fagni-marcello_seac000205435-001
si.co.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;124 via marecchiese | 47865 san leo - italy;san leo - italy;47865.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company si.co., is a manufacturer/ producer, founded in 1988, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in san leo, italy.;;;registered office;False;1988.0;http://www.sicopaper.com;;sico_seac000279494-001
coti vincenzo;paper_cardboard;paper_sanitary_and_domestic_articles;;wholesaler;traversa iii saviano | 80035 nola - italy;nola - italy;80035.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company coti vincenzo, is a wholesaler, founded in 1999, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in nola, italy.;;;registered office;False;1999.0;;;coti-vincenzo_seac000904203-001
main s.p.a.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;zona industriale | 75015 pisticci - italy;pisticci - italy;75015.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company main s.p.a., is a manufacturer/ producer, founded in 1999, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in pisticci, italy.;51.0;100.0;registered office;False;1999.0;http://www.mainspa.com;;main-spa_seac002711254-001
pressing bio s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;;1/a via colognolese | 50065 pontassieve - italy;pontassieve - italy;50065.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company pressing bio s.r.l., which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in pontassieve, italy.;11.0;50.0;;False;;;;pressing-bio-srl_seac010994088-001
emme cartotecnica srls;paper_cardboard;paper_sanitary_and_domestic_articles;;;20 contrada campiglione | 63900 fermo - italy;fermo - italy;63900.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company emme cartotecnica srls, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in fermo, italy.;11.0;50.0;registered office;False;;;;emme-cartotecnica-srls_seac009795541-001
policarta gi.co di cortese giordano;paper_cardboard;paper_sanitary_and_domestic_articles;;;30 via archimede | 37036 san martino buon albergo - italy;san martino buon albergo - italy;37036.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company policarta gi.co di cortese giordano, founded in 1988, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in san martino buon albergo, italy.;;;registered office;False;1988.0;http://www.policartagico.com;;policarta-gico-di-cortese-giordano_seac002259204-001
alltissue di amadei piera anna;paper_cardboard;paper_sanitary_and_domestic_articles;;service provider;530 via puccini | 55016 porcari - italy;porcari - italy;55016.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company alltissue di amadei piera anna, is a service provider, founded in 2003, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in porcari, italy.;1.0;10.0;registered office;False;2003.0;;;alltissue-di-amadei-piera-anna_seac004247947-001
bilotta vittorio;paper_cardboard;paper_sanitary_and_domestic_articles;;wholesaler;51 corso umberto i | 83100 avellino - italy;avellino - italy;83100.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company bilotta vittorio, is a wholesaler, founded in 2002, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in avellino, italy.;1.0;10.0;registered office;False;2002.0;;;bilotta-vittorio_seac000691702-001
i.t.c. s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;via zona industriale | 73017 sannicola - italy;sannicola - italy;73017.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company i.t.c. s.r.l., is a manufacturer/ producer, founded in 2001, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in sannicola, italy.;11.0;50.0;registered office;False;2001.0;;;itc-srl_seac002755976-001
robles paolo;paper_cardboard;paper_sanitary_and_domestic_articles;;;19 via ferrara enrico | 70032 bitonto - italy;bitonto - italy;70032.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company robles paolo, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in bitonto, italy.;1.0;10.0;registered office;False;;;;robles-paolo_seac009420748-001
am.to. di vito e michele amatulli e c. s.n.c.;paper_cardboard;paper_sanitary_and_domestic_articles;;;157 strada statale 35 dei giovi | 20037 paderno dugnano - italy;paderno dugnano - italy;20037.0;italy;paper - sanitary and domestic articles | houseware, metal | cleaning and maintenance products, industrial;the company am.to. di vito e michele amatulli e c. s.n.c., founded in 1985, which operates in the paper - sanitary and domestic articles industry. it also operates in the houseware, metal, and cleaning and maintenance products, industrial industries. it is based in paderno dugnano, italy.;11.0;50.0;;False;1985.0;http://www.amto.it;;amto-di-vito-e-michele-amatulli-e-c-snc_seac000219201-001
futura line industry s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;wholesaler;zona industriale | 81025 marcianise - italy;marcianise - italy;81025.0;italy;paper - sanitary and domestic articles | napkins, paper | tissues, paper;the company futura line industry s.r.l., is a wholesaler, founded in 2008, which operates in the paper - sanitary and domestic articles industry. it also operates in the napkins, paper, and tissues, paper industries. it is based in marcianise, italy.;51.0;100.0;registered office;False;2008.0;http://futuraline.eu;;futura-line-industry-srl_seac004931618-001
la camover s.r.l.;paper_cardboard;paper_sanitary_and_domestic_articles;;manufacturer/ producer;6 via zancle | 37138 verona - italy;verona - italy;37138.0;italy;paper - sanitary and domestic articles | safety equipment, work | cleaning and maintenance products, industrial;the company la camover s.r.l., is a manufacturer/ producer, founded in 1994, which operates in the paper - sanitary and domestic articles industry. it also operates in the safety equipment, work, and cleaning and maintenance products, industrial industries. it is based in verona, italy.;;;registered office;False;1994.0;;;la-camover-srl_seac000744840-001
